time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-02-09T13:07:33.900Z,33.7063333,-116.7653333,16.68,2.29,ml,102,16,0.04292,0.17,ci,ci39546151,2021-02-10T18:13:51.370Z,"6km SW of Idyllwild, CA",earthquake,0.11,0.25,0.209,27,reviewed,ci,ci
2021-02-09T13:05:01.469Z,60.9218,-151.2753,78,1.3,ml,,,,0.31,ak,ak0211ud9lb0,2021-02-09T13:09:25.357Z,"17 km SSW of Tyonek, Alaska",earthquake,,1.2,,,automatic,ak,ak
2021-02-09T12:49:17.180Z,57.9355,-156.3307,151.5,1.4,ml,,,,0.59,ak,ak0211ucxmf7,2021-02-09T12:52:33.615Z,"69 km ESE of Egegik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-02-09T12:48:25.790Z,33.1591667,-115.6278333,6.77,1.24,ml,12,114,0.02092,0.17,ci,ci39546143,2021-02-10T00:19:16.391Z,"11km WNW of Calipatria, CA",earthquake,0.36,0.57,0.164,4,reviewed,ci,ci
2021-02-09T12:47:44.681Z,60.1747,-152.3041,75.2,1,ml,,,,0.35,ak,ak0211ucx92j,2021-02-09T12:52:33.496Z,"37 km WNW of Ninilchik, Alaska",earthquake,,1,,,automatic,ak,ak
2021-02-09T12:47:43.180Z,33.1575,-115.6311667,6.97,1.3,ml,29,48,0.0238,0.19,ci,ci39546135,2021-02-10T00:37:59.336Z,"12km WNW of Calipatria, CA",earthquake,0.24,0.43,0.184,25,reviewed,ci,ci
2021-02-09T12:47:32.483Z,-6.4249,130,172.09,4.5,mb,,99,2.013,1.27,us,us6000dfxz,2021-02-09T13:06:53.040Z,"Banda Sea",earthquake,9.2,10.3,0.205,7,reviewed,us,us
2021-02-09T12:46:54.080Z,33.4798333,-116.4051667,8.92,0.53,ml,27,88,0.04672,0.14,ci,ci39546127,2021-02-10T00:44:59.189Z,"22km SSW of La Quinta, CA",earthquake,0.22,0.58,0.074,9,reviewed,ci,ci
2021-02-09T12:46:30.950Z,33.159,-115.6295,6.29,1.29,ml,18,50,0.02178,0.19,ci,ci39546119,2021-02-10T00:49:55.233Z,"11km WNW of Calipatria, CA",earthquake,0.35,0.55,0.3,8,reviewed,ci,ci
2021-02-09T12:46:21.500Z,45.5113333333333,-121.5795,6.13,1.45,ml,14,129,0.05903,0.21,uw,uw61712681,2021-02-09T16:15:21.690Z,"Washington-Oregon border region",earthquake,0.6,0.94,0.264381127409885,10,reviewed,uw,uw
2021-02-09T12:45:46.190Z,37.5765,-118.8556667,6.15,1.32,md,22,163,0.02505,0.05,nc,nc73520746,2021-02-09T18:22:03.699Z,"13km ESE of Mammoth Lakes, CA",earthquake,0.33,0.49,0.092,16,reviewed,nc,nc
2021-02-09T12:43:55.360Z,37.5811667,-118.8573333,6.57,0.86,md,17,164,0.0241,0.04,nc,nc73520741,2021-02-09T17:28:17.392Z,"12km ESE of Mammoth Lakes, CA",earthquake,0.32,0.64,0.246,14,reviewed,nc,nc
2021-02-09T12:42:23.517Z,60.5327,-151.0888,18.8,1.5,ml,,,,0.36,ak,ak0211ucw4we,2021-02-09T12:47:52.879Z,"0 km WNW of Ridgeway, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-02-09T12:35:09.660Z,51.8628333333333,-177.873166666667,5.98,0.49,ml,4,205,,0.07,av,av91019153,2021-02-11T01:09:06.800Z,"85 km W of Adak, Alaska",earthquake,0.5,1.02,0.279012222155948,4,reviewed,av,av
2021-02-09T12:33:17.160Z,33.159,-115.628,7,1.59,ml,45,44,0.02114,0.22,ci,ci39546111,2021-02-10T01:00:17.810Z,"11km WNW of Calipatria, CA",earthquake,0.19,0.43,0.189,52,reviewed,ci,ci
2021-02-09T12:32:55.996Z,39.4431,-119.7585,4.6,1.3,ml,20,83.72,0.018,0.1604,nn,nn00799910,2021-02-10T02:33:47.894Z,"10 km S of Sparks, Nevada",earthquake,,0.9,0.2,7,reviewed,nn,nn
2021-02-09T12:31:08.510Z,36.0913333,-89.4118333,11.06,1.97,md,21,75,0.02825,0.08,nm,nm60324347,2021-02-09T17:26:07.500Z,"6 km NNW of Dyersburg, Tennessee",earthquake,0.19,0.39,0.189,15,reviewed,nm,nm
2021-02-09T12:31:06.580Z,57.6396,-155.6674,10.1,2.9,ml,,,,0.5,ak,ak0211uctqne,2021-02-09T13:31:31.040Z,"72 km W of Karluk, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-02-09T12:30:18.161Z,61.8788,-149.2673,17,1.4,ml,,,,0.66,ak,ak0211uctjwe,2021-02-09T12:37:31.512Z,"15 km N of Fishhook, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-02-09T12:28:33.390Z,60.0128333333333,-153.075833333333,-0.29,-0.84,ml,4,117,,0.05,av,av91186891,2021-02-10T20:49:19.470Z,"62 km ENE of Pedro Bay, Alaska",earthquake,0.2,1.96,0.187491263683139,3,reviewed,av,av
2021-02-09T12:15:50.530Z,19.2143325805664,-155.474502563477,34.7599983215332,2.00999999,md,46,91,,0.109999999,hv,hv72345842,2021-02-09T12:19:02.030Z,"1 km NNE of Pāhala, Hawaii",earthquake,0.52,0.810000002,1.86000001,14,automatic,hv,hv
2021-02-09T12:11:01.350Z,38.8053322,-122.7795029,2.27,0.4,md,15,67,0.007969,0.02,nc,nc73520731,2021-02-09T12:39:07.097Z,"4km NNW of The Geysers, CA",earthquake,0.26,0.51,0.16,2,automatic,nc,nc
2021-02-09T12:09:04.120Z,37.4148333,-121.8171667,-0.24,1.9,md,51,32,0.03672,0.1,nc,nc73520726,2021-02-11T02:17:05.952Z,"6km N of Alum Rock, CA",earthquake,0.13,0.71,0.214,45,reviewed,nc,nc
2021-02-09T12:03:31.266Z,64.7672,-148.2509,20.3,1.1,ml,,,,0.74,ak,ak0211ucnskr,2021-02-09T12:07:48.086Z,"14 km SW of Ester, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-02-09T12:01:35.618Z,38.1536,-117.9263,10.3,0.3,ml,16,95.08,0.03,0.1138,nn,nn00799909,2021-02-10T02:33:45.160Z,"30 km SSE of Mina, Nevada",earthquake,,1,0.39,5,reviewed,nn,nn
2021-02-09T11:58:46.760Z,36.8735,-121.6151667,8.25,1.39,md,28,66,0.06843,0.1,nc,nc73520721,2021-02-11T01:32:05.694Z,"3km SE of Aromas, CA",earthquake,0.24,0.6,0.224,24,reviewed,nc,nc
2021-02-09T11:56:33.200Z,36.69733333,-97.68666667,6.68,1.12,ml,35,70,0.2069593875,0.17,ok,ok2021cueg,2021-02-10T15:52:39.774Z,"9 km ESE of Jefferson, Oklahoma",earthquake,,0.5,0.2,12,reviewed,ok,ok
2021-02-09T11:51:26.490Z,33.1581667,-115.6331667,7.86,2.95,ml,70,25,0.02422,0.24,ci,ci39546087,2021-02-10T01:45:33.046Z,"12km WNW of Calipatria, CA",earthquake,0.18,0.43,0.169,93,reviewed,ci,ci
2021-02-09T11:48:40.178Z,61.0044,-150.9198,20.6,1.3,ml,,,,0.15,ak,ak0211ucc0vl,2021-02-09T11:51:26.280Z,"13 km ESE of Tyonek, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-02-09T11:37:52.610Z,33.1981667,-115.6365,9.36,1.55,ml,10,198,0.01901,0.31,ci,ci37465877,2021-02-10T01:29:44.797Z,"12km WSW of Niland, CA",earthquake,1.03,1.26,0.078,3,reviewed,ci,ci
2021-02-09T11:37:06.180Z,33.0256667,-116.005,5.81,1.68,ml,53,23,0.1417,0.26,ci,ci39546079,2021-02-10T01:17:44.680Z,"18km SE of Ocotillo Wells, CA",earthquake,0.24,1.4,0.146,62,reviewed,ci,ci
2021-02-09T11:36:39.699Z,62.009,-147.5121,26.3,1.2,ml,,,,0.46,ak,ak0211uc9g8y,2021-02-09T11:45:15.522Z,"19 km WNW of Eureka Roadhouse, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-02-09T11:35:36.790Z,44.285,-115.1708333,8,2.57,ml,16,83,0.163,0.27,mb,mb80486874,2021-02-10T06:53:05.669Z,"20 km WNW of Stanley, Idaho",earthquake,0.51,1.02,0.21,11,reviewed,mb,mb
2021-02-09T11:28:20.615Z,-18.6278,-69.9874,96.14,4.8,mb,,86,0.323,0.55,us,us6000dfxe,2021-02-09T15:40:47.985Z,"36 km ESE of Arica, Chile",earthquake,4.9,5.5,0.039,205,reviewed,us,us
2021-02-09T11:26:24.740Z,44.2951667,-115.1301667,12.89,2.15,ml,5,164,0.144,0.17,mb,mb80486869,2021-02-09T15:22:42.090Z,"17 km WNW of Stanley, Idaho",earthquake,0.9,0.92,0.282,9,reviewed,mb,mb
2021-02-09T11:17:44.913Z,39.4405,-119.7533,4.4,1.3,ml,21,60.24,0.02,0.1549,nn,nn00799907,2021-02-10T02:33:43.606Z,"10 km S of Sparks, Nevada",earthquake,,0.9,0.23,7,reviewed,nn,nn
2021-02-09T11:06:06.100Z,33.482,-116.4673333,13.96,0.63,ml,39,67,0.05399,0.18,ci,ci39546063,2021-02-10T01:27:54.040Z,"21km ESE of Anza, CA",earthquake,0.22,0.46,0.1,19,reviewed,ci,ci
2021-02-09T11:05:48.710Z,19.3671666666667,-155.432,8.32,2.33,ml,51,38,,0.12,hv,hv72345797,2021-02-09T21:42:52.540Z,"18 km NNE of Pāhala, Hawaii",earthquake,0.26,0.47,0.189848414912617,17,reviewed,hv,hv
2021-02-09T11:05:17.440Z,44.6485,-111.1088333,8.09,0.7,md,12,95,0.04305,0.15,uu,uu60426297,2021-02-09T14:25:03.020Z,"1 km SSW of West Yellowstone, Montana",earthquake,0.5,1.05,0.156,9,reviewed,uu,uu
2021-02-09T10:53:31.138Z,39.4411,-119.7572,4.7,1.5,ml,25,48.74,0.017,0.1666,nn,nn00799905,2021-02-10T02:33:41.030Z,"10 km S of Sparks, Nevada",earthquake,,0.9,0.25,9,reviewed,nn,nn
2021-02-09T10:42:42.050Z,59.6392,-152.8137,84.9,1.7,ml,,,,0.9,ak,ak0211ubpb4d,2021-02-09T10:45:09.542Z,"57 km WSW of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-02-09T10:42:41.911Z,38.1615,-117.8391,9,0.9,ml,19,90.23,0.026,0.1183,nn,nn00799904,2021-02-10T02:33:32.540Z,"34 km SE of Mina, Nevada",earthquake,,0.9,0.54,6,reviewed,nn,nn
2021-02-09T10:36:04.950Z,38.778,-122.7183333,1.53,1.22,md,42,48,0.01249,0.07,nc,nc73520701,2021-02-11T01:55:06.832Z,"2km W of Anderson Springs, CA",earthquake,0.18,0.24,0.25,7,reviewed,nc,nc
2021-02-09T10:30:50.590Z,38.9215,-122.8843333,4.7,0.79,md,27,271,0.06324,0.04,nc,nc73520696,2021-02-10T17:35:05.277Z,"7km SSW of Kelseyville, CA",earthquake,0.53,0.6,0.093,6,reviewed,nc,nc
2021-02-09T10:28:52.337Z,59.8596,-152.611,76.1,1.6,ml,,,,0.34,ak,ak0211ubmbvr,2021-02-09T10:40:29.001Z,"44 km WNW of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-02-09T10:27:46.469Z,34.37716667,-97.42483333,5.51,1.99,ml,40,82,0.04229170093,0.33,ok,ok2021cubi,2021-02-09T13:23:43.957Z,"11 km SE of Ratliff City, Oklahoma",earthquake,,0.8,0.24,16,reviewed,ok,ok
2021-02-09T10:24:49.520Z,18.4211,-67.4103,18,3.55,md,18,203,0.078,0.25,pr,pr2021040014,2021-02-10T10:26:24.594Z,"19 km WNW of Rincón, Puerto Rico",earthquake,0.85,0.71,0.11,10,reviewed,pr,pr
2021-02-09T10:24:19.140Z,36.591,-121.1293333,8.52,1.21,md,14,130,0.06083,0.08,nc,nc73520691,2021-02-11T00:27:07.526Z,"7km N of Pinnacles, CA",earthquake,0.44,1.18,0.18,15,reviewed,nc,nc
2021-02-09T10:22:54.870Z,35.6966667,-117.5915,2.77,1.42,ml,19,80,0.1189,0.17,ci,ci39546055,2021-02-09T14:44:08.840Z,"11km NE of Ridgecrest, CA",earthquake,0.27,1,0.131,21,reviewed,ci,ci
2021-02-09T10:20:38.480Z,33.536,-116.7321667,2.67,0.26,ml,23,70,0.02963,0.11,ci,ci39546047,2021-02-10T00:11:26.280Z,"6km WSW of Anza, CA",earthquake,0.13,0.14,0.123,8,reviewed,ci,ci
2021-02-09T10:11:58.750Z,33.8043333,-116.973,11.07,0.66,ml,24,66,0.09887,0.18,ci,ci39546039,2021-02-09T14:44:16.472Z,"3km NNW of San Jacinto, CA",earthquake,0.3,0.59,0.145,19,reviewed,ci,ci
2021-02-09T10:09:21.870Z,34.80116667,-97.836,17.93,1.42,ml,18,176,0.1394726307,0.23,ok,ok2021cuas,2021-02-10T15:41:10.977Z,"11 km E of Rush Springs, Oklahoma",earthquake,,1.3,0.22,7,reviewed,ok,ok
2021-02-09T10:02:15.350Z,38.7801666,-122.7164993,1.98,1,md,11,94,0.0161,0.01,nc,nc73520686,2021-02-09T10:03:50.158Z,"2km WNW of Anderson Springs, CA",earthquake,0.29,0.69,0.1,3,automatic,nc,nc
2021-02-09T10:01:39.820Z,38.7796669,-122.7170029,2.14,0.41,md,9,92,0.01582,0.02,nc,nc73520681,2021-02-09T11:07:05.561Z,"2km WNW of Anderson Springs, CA",earthquake,0.4,0.83,0.19,2,automatic,nc,nc
2021-02-09T10:01:15.790Z,44.2815,-115.1715,8.83,2.55,ml,11,83,0.161,0.26,mb,mb80486864,2021-02-09T14:45:19.420Z,"19 km WNW of Stanley, Idaho",earthquake,0.61,1.08,0.231,11,reviewed,mb,mb
2021-02-09T10:01:10.610Z,38.7791672,-122.7164993,2.35,0.69,md,14,93,0.01632,0.02,nc,nc73520676,2021-02-09T10:57:07.500Z,"2km WNW of Anderson Springs, CA",earthquake,0.34,0.71,0.16,4,automatic,nc,nc
2021-02-09T10:00:14.280Z,38.7765007,-122.7174988,1.46,0.64,md,6,102,0.01646,0.01,nc,nc73520671,2021-02-09T12:06:05.902Z,"2km W of Anderson Springs, CA",earthquake,0.41,0.87,0.06,2,automatic,nc,nc
2021-02-09T09:53:39.410Z,38.7989998,-122.7508316,2.15,0.65,md,12,97,0.007126,0.02,nc,nc73520666,2021-02-09T10:35:05.382Z,"2km NNE of The Geysers, CA",earthquake,0.3,0.79,0.08,2,automatic,nc,nc
2021-02-09T09:52:57.490Z,37.4988333,-121.8301667,4.5,0.67,md,13,105,0.04693,0.06,nc,nc73520661,2021-02-10T19:01:05.105Z,"10km NE of Milpitas, CA",earthquake,0.28,0.54,0.191,9,reviewed,nc,nc
2021-02-09T09:49:46.090Z,38.821167,-122.7651672,1.86,1.03,md,11,116,0.01,0.04,nc,nc73520651,2021-02-09T10:04:05.199Z,"4km W of Cobb, CA",earthquake,0.5,1.01,0.36,2,automatic,nc,nc
2021-02-09T09:43:44.270Z,33.5371667,-116.7321667,4.06,0.22,ml,22,47,0.02848,0.16,ci,ci39546031,2021-02-09T16:14:08.813Z,"6km WSW of Anza, CA",earthquake,0.23,31.61,0.211,7,reviewed,ci,ci
2021-02-09T09:42:29.350Z,60.0358333333333,-153.072333333333,0.85,-1.08,ml,4,179,,0.15,av,av91019068,2021-02-10T20:44:41.480Z,"64 km ENE of Pedro Bay, Alaska",earthquake,0.45,1.65,0.284952745817715,3,reviewed,av,av
2021-02-09T09:33:57.780Z,33.713,-116.7538333,16.32,0.64,ml,44,41,0.03311,0.15,ci,ci39546023,2021-02-09T16:06:31.017Z,"4km SW of Idyllwild, CA",earthquake,0.19,0.33,0.16,17,reviewed,ci,ci
2021-02-09T09:32:51.420Z,32.745,-115.8323333,4.21,1.31,ml,20,83,0.1233,0.21,ci,ci39546015,2021-02-09T14:45:11.330Z,"15km E of Ocotillo, CA",earthquake,0.43,1.48,0.164,13,reviewed,ci,ci
2021-02-09T09:30:09.360Z,35.6701667,-117.4328333,4.1,0.87,ml,25,94,0.08684,0.16,ci,ci39546007,2021-02-10T04:41:02.300Z,"11km SSW of Searles Valley, CA",earthquake,0.27,0.77,0.15,9,reviewed,ci,ci
2021-02-09T09:25:22.010Z,37.4958333,-121.8255,5.57,0.66,md,13,124,0.04679,0.07,nc,nc73520646,2021-02-09T19:24:10.239Z,"10km NE of Milpitas, CA",earthquake,0.29,0.35,0.167,11,reviewed,nc,nc
2021-02-09T09:24:43.616Z,38.1761,-117.7703,6.5,0.5,ml,14,133.72,0.055,0.1092,nn,nn00799901,2021-02-10T02:33:30.945Z,"37 km SE of Mina, Nevada",earthquake,,2,0.2,3,reviewed,nn,nn
2021-02-09T09:24:32.790Z,19.1643,-64.7991,65,3.68,md,14,332,1.4652,0.55,pr,pr2021040015,2021-02-09T12:30:21.040Z,"92 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,5.93,15.69,0.02,5,reviewed,pr,pr
2021-02-09T09:23:25.578Z,-23.1354,-66.427,227.88,4.4,mb,,111,1.623,0.56,us,us6000dfwq,2021-02-09T12:13:42.040Z,"76 km W of El Aguilar, Argentina",earthquake,4.7,7.7,0.117,21,reviewed,us,us
2021-02-09T09:21:13.666Z,31.6579,-104.2853,12.15,4,ml,,66,0.184,0.49,us,us6000dfwp,2021-02-10T09:23:49.887Z,"58 km S of Whites City, New Mexico",earthquake,1.2,6.8,0.041,80,reviewed,us,us
2021-02-09T09:18:23.776Z,38.152,-118.0854,6.5,0.8,ml,16,155.21,0.027,0.1234,nn,nn00799900,2021-02-10T02:33:29.546Z,"26 km S of Mina, Nevada",earthquake,,1.1,0.35,4,reviewed,nn,nn
2021-02-09T09:12:29.310Z,38.7853333,-122.733,1.95,0.38,md,5,159,0.003586,0.01,nc,nc73520641,2021-02-11T00:16:07.455Z,"2km ENE of The Geysers, CA",earthquake,0.54,0.45,,1,reviewed,nc,nc
2021-02-09T09:03:18.790Z,44.2748333,-115.1803333,9.97,2.31,ml,10,84,0.164,0.29,mb,mb80486859,2021-02-09T15:28:53.560Z,"20 km WNW of Stanley, Idaho",earthquake,0.71,1.18,0.157,11,reviewed,mb,mb
2021-02-09T08:58:45.560Z,53.4868333333333,-168.068166666667,14.27,-0.59,ml,6,223,,0.28,av,av91019133,2021-02-11T00:26:38.840Z,"80 km NE of Nikolski, Alaska",earthquake,2.35,1.86,0.234432584782849,6,reviewed,av,av
2021-02-09T08:56:40.440Z,35.7263333,-117.5515,2.21,0.86,ml,13,96,0.09674,0.17,ci,ci39545999,2021-02-09T14:45:31.600Z,"14km WSW of Searles Valley, CA",earthquake,0.35,0.77,0.134,10,reviewed,ci,ci
2021-02-09T08:54:12.480Z,33.4833333,-116.4768333,14.44,2.1,ml,44,41,0.0585,0.18,ci,ci39545991,2021-02-10T17:47:12.605Z,"20km ESE of Anza, CA",earthquake,0.2,0.25,0.194,28,reviewed,ci,ci
2021-02-09T08:54:10.460Z,33.4888333,-116.4773333,14.35,1.96,ml,28,123,0.05522,0.12,ci,ci37465973,2021-02-10T17:48:48.609Z,"20km ESE of Anza, CA",earthquake,0.25,0.35,0.086,10,reviewed,ci,ci
2021-02-09T08:37:49.080Z,60.2436,-152.7595,102.7,2.1,ml,,,,0.54,ak,ak0211uahef5,2021-02-09T08:42:47.862Z,"64 km WNW of Ninilchik, Alaska",earthquake,,1.6,,,automatic,ak,ak
2021-02-09T08:37:31.019Z,36.2905,-97.52183333,7,1,ml,39,62,0.2114585046,0.26,ok,ok2021ctxr,2021-02-10T15:57:32.603Z,"6 km ESE of Covington, Oklahoma",earthquake,,0.7,0.25,16,reviewed,ok,ok
2021-02-09T08:33:03.227Z,38.1394,-117.9798,7.5,1,ml,19,90.65,0.016,0.1107,nn,nn00799897,2021-02-10T02:33:28.022Z,"30 km SSE of Mina, Nevada",earthquake,,0.7,0.22,7,reviewed,nn,nn
2021-02-09T08:21:42.616Z,59.133,-136.3913,4.3,2.1,ml,,,,1.11,ak,ak0211uadxx1,2021-02-09T08:25:56.116Z,"37 km SSW of Covenant Life, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-02-09T08:19:08.060Z,38.777668,-122.7164993,1.7,0.77,md,10,90,0.01646,0.02,nc,nc73520636,2021-02-09T08:50:04.808Z,"2km W of Anderson Springs, CA",earthquake,0.28,0.78,0.21,3,automatic,nc,nc
2021-02-09T08:18:49.400Z,38.8358345,-122.7911682,1.78,0.56,md,8,80,0.00265,0.01,nc,nc73520631,2021-02-09T08:38:05.744Z,"6km WNW of Cobb, CA",earthquake,0.42,1.33,,1,automatic,nc,nc
2021-02-09T08:16:08.007Z,60.2323,-152.595,103.5,3.3,ml,,,,0.46,ak,ak0211uacsle,2021-02-09T18:14:03.590Z,"55 km WNW of Ninilchik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-02-09T08:11:24.567Z,38.153,-117.9515,6.7,1.7,ml,13,71.58,0.015,0.0781,nn,nn00799893,2021-02-10T02:33:25.889Z,"29 km SSE of Mina, Nevada",earthquake,,0.8,0.17,8,reviewed,nn,nn
2021-02-09T08:08:29.250Z,38.7791667,-122.7195,1.57,1.84,md,56,40,0.01324,0.06,nc,nc73520626,2021-02-11T00:04:06.377Z,"2km W of Anderson Springs, CA",earthquake,0.15,0.2,0.136,26,reviewed,nc,nc
2021-02-09T08:04:22.388Z,38.1734,-118.0726,4.4,1.3,ml,19,137.98,0.021,0.1303,nn,nn00799889,2021-02-10T02:33:23.771Z,"24 km S of Mina, Nevada",earthquake,,1,0.32,7,reviewed,nn,nn
2021-02-09T07:59:53.190Z,32.743,-115.8338333,10.14,1.75,ml,38,84,0.1209,0.26,ci,ci39545975,2021-02-10T05:51:06.349Z,"15km E of Ocotillo, CA",earthquake,0.32,0.7,0.159,47,reviewed,ci,ci
2021-02-09T07:59:37.790Z,38.1599,-118.0767,7.8,1.2,ml,18,150.84,0.019,0.1422,nn,nn00799887,2021-02-10T02:33:22.073Z,"25 km S of Mina, Nevada",earthquake,,1,0.44,6,reviewed,nn,nn
2021-02-09T07:47:29.708Z,38.1501,-117.9522,11.8,0.9,ml,18,92.09,0.013,0.1293,nn,nn00799886,2021-02-10T02:33:20.552Z,"29 km SSE of Mina, Nevada",earthquake,,0.8,0.57,6,reviewed,nn,nn
2021-02-09T07:42:36.579Z,34.3845,-97.4055,4.64,1.7,ml,20,106,0.0602881694,0.36,ok,ok2021ctvw,2021-02-10T16:01:43.783Z,"11 km SE of Ratliff City, Oklahoma",earthquake,,1.5,0.25,9,reviewed,ok,ok
2021-02-09T07:37:18.711Z,60.1653,-151.4824,35.5,1.9,ml,,,,0.7,ak,ak0211u9vvw4,2021-02-09T07:42:01.561Z,"8 km SW of Clam Gulch, Alaska",earthquake,,2.8,,,automatic,ak,ak
2021-02-09T07:32:43.160Z,17.918,-66.8108,14,2.48,md,8,227,0.239,0.11,pr,pr2021040013,2021-02-09T07:47:14.957Z,"8 km S of Indios, Puerto Rico",earthquake,0.75,0.94,0.14,4,reviewed,pr,pr
2021-02-09T07:24:47.614Z,-6.3997,129.8761,166.21,5.2,mww,,30,2.113,1.01,us,us6000dfuw,2021-02-09T17:41:41.040Z,"Banda Sea",earthquake,7.5,4.2,0.059,28,reviewed,us,us
2021-02-09T07:18:43.260Z,44.6498333,-111.1146667,9.69,2.21,ml,33,60,0.04509,0.17,uu,uu60426287,2021-02-10T01:28:33.488Z,"western Montana",earthquake,0.35,0.54,0.38,5,reviewed,uu,uu
2021-02-09T07:08:47.130Z,36.4366667,-120.5286667,10.82,2.47,md,37,86,0.2731,0.15,nc,nc73520606,2021-02-11T00:16:07.842Z,"13km E of New Idria, CA",earthquake,0.56,2.44,0.246,68,reviewed,nc,nc
2021-02-09T07:07:58.892Z,31.352,140.6425,76.14,5.2,mww,,66,1.893,0.99,us,us6000dfuq,2021-02-10T06:31:17.035Z,"Izu Islands, Japan region",earthquake,7.1,5.8,0.093,11,reviewed,us,us
2021-02-09T07:04:44.060Z,36.6216667,-121.2301667,5.38,2.1,md,52,67,0.06883,0.08,nc,nc73520601,2021-02-11T02:51:08.144Z,"13km NW of Pinnacles, CA",earthquake,0.14,0.58,0.218,54,reviewed,nc,nc
2021-02-09T06:57:13.830Z,44.7865,-111.1666667,10.6,0.18,md,10,88,0.04143,0.12,uu,uu60426282,2021-02-09T15:13:48.860Z,"western Montana",earthquake,0.51,0.72,0.194,4,reviewed,uu,uu
2021-02-09T06:40:43.580Z,19.2006,-64.737,48,3.54,md,18,332,1.5351,0.4,pr,pr2021040012,2021-02-09T09:54:15.040Z,"96 km N of Cruz Bay, U.S. Virgin Islands",earthquake,4.019,19.17,0.1,6,reviewed,pr,pr
2021-02-09T06:38:09.760Z,33.16,-115.6256667,5.06,1.03,ml,6,110,0.01935,0.19,ci,ci39545951,2021-02-09T22:43:27.104Z,"11km WNW of Calipatria, CA",earthquake,0.73,31.61,0.011,3,reviewed,ci,ci
2021-02-09T06:37:50.600Z,33.5325,-116.7336667,2.67,0.71,ml,35,29,0.03295,0.12,ci,ci39545959,2021-02-10T16:55:15.470Z,"6km WSW of Anza, CA",earthquake,0.13,0.19,0.155,25,reviewed,ci,ci
2021-02-09T06:35:26.640Z,35.6683333,-117.468,8.54,1.36,ml,38,88,0.08179,0.13,ci,ci39545943,2021-02-10T16:45:57.750Z,"12km SSW of Searles Valley, CA",earthquake,0.14,0.44,0.127,20,reviewed,ci,ci
2021-02-09T06:34:40.300Z,45.5131666666667,-121.547666666667,9.04,1.35,ml,8,185,0.05063,0.1,uw,uw61712661,2021-02-09T06:49:56.890Z,"3 km SSE of Mount Hood, Oregon",earthquake,0.96,1.24,0.0879491449652905,4,reviewed,uw,uw
2021-02-09T06:33:47.980Z,19.2159996032715,-155.442337036133,33.8400001525879,2.25999999,md,49,122,,0.109999999,hv,hv72345677,2021-02-09T06:36:59.050Z,"4 km ENE of Pāhala, Hawaii",earthquake,0.48,0.850000024,0.439999998,17,automatic,hv,hv
2021-02-09T06:29:39.630Z,19.0871,-64.7551,39,3.7,md,16,333,1.4455,0.37,pr,pr2021040011,2021-02-09T07:06:16.040Z,"83 km N of Cruz Bay, U.S. Virgin Islands",earthquake,3.19,17.2,0.02,9,reviewed,pr,pr
2021-02-09T06:24:17.497Z,38.1121,-118.2012,1.7,1,ml,16,188.11,0.127,0.1275,nn,nn00799883,2021-02-10T02:33:18.921Z,"31 km SSW of Mina, Nevada",earthquake,,1.1,0.39,4,reviewed,nn,nn
2021-02-09T06:21:59.342Z,61.3538,-150.3315,30.1,1.5,ml,,,,0.64,ak,ak0211u973zz,2021-02-09T06:35:05.089Z,"18 km W of Point MacKenzie, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-02-09T06:21:16.106Z,59.9897,-152.6502,76.2,0.7,ml,,,,0.19,ak,ak0211u970nu,2021-02-09T06:24:03.805Z,"51 km W of Happy Valley, Alaska",earthquake,,1.9,,,automatic,ak,ak
2021-02-09T06:09:03.549Z,36.23066667,-98.16083333,7.25,1.49,ml,56,60,0.1079788109,0.18,ok,ok2021ctsu,2021-02-10T15:36:12.420Z,"2 km SE of Ames, Oklahoma",earthquake,,0.4,0.2,25,reviewed,ok,ok
2021-02-09T06:08:12.810Z,38.8246667,-122.7866667,0.39,0.4,md,18,42,0.01231,0.05,nc,nc73520591,2021-02-10T17:28:05.242Z,"6km W of Cobb, CA",earthquake,0.18,0.31,0.21,4,reviewed,nc,nc
2021-02-09T05:55:01.630Z,32.7448333,-115.8153333,10.41,1.03,ml,17,107,0.1212,0.17,ci,ci39545871,2021-02-10T00:29:51.500Z,"17km E of Ocotillo, CA",earthquake,0.35,0.78,0.236,10,reviewed,ci,ci
